Accession,Protein,Organism_Name,Species,Genotype,Isolate,GenBank_Title,Length,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
ARG43896,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43897,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43898,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43899,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43900,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43901,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43902,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43903,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43904,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,,matrix protein VP40 [Ebola virus],326,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43905,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43906,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43907,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43908,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43909,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43910,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43911,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43912,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43913,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,,matrix protein VP40 [Ebola virus],326,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43914,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43915,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43916,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43917,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43918,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43919,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43920,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43921,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43922,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,,matrix protein VP40 [Ebola virus],326,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43923,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43924,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43925,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43926,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43927,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43928,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43929,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43930,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43931,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,,matrix protein VP40 [Ebola virus],326,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43932,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43933,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43934,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43935,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43936,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43937,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43938,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43939,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43940,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,,matrix protein VP40 [Ebola virus],326,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43941,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43942,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43943,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43944,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43945,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43946,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43947,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43948,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43949,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,,matrix protein VP40 [Ebola virus],326,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43950,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43951,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43952,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43953,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43954,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43955,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43956,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43957,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43958,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,,matrix protein VP40 [Ebola virus],326,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43959,small secreted glycoprotein GP: sGP,Ebola virus,Orthoebolavirus zairense,,,small secreted glycoprotein GP: sGP [Ebola virus],364,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43960,super small secreted glycoprotein GP,Ebola virus,Orthoebolavirus zairense,,,super small secreted glycoprotein GP [Ebola virus],297,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43961,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,,envelope glycoprotein [Ebola virus],676,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43962,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,,minor nucleoprotein VP30 [Ebola virus],288,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43963,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,,membrane-associated protein VP24 [Ebola virus],251,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43964,RNA-directed RNA polymerase,Ebola virus,Orthoebolavirus zairense,,,RNA-directed RNA polymerase [Ebola virus],2212,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43965,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,,nucleoprotein [Ebola virus],739,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
ARG43966,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,,polymerase cofactor VP35 [Ebola virus],340,Gabon,Gabon,Macaca fascicularis,,"Guedj,J., Piorkowski,G., Jacquot,F., Madelain,V., Nguyen,T.H.T., Gunther,S., Carbonelle,C., Mentre,F., de Lamballerie,X., Raoul,H.",2001,2018-07-13,ssRNA(-)
